pitch,roll,yawRate,distanceCM,pressureDeltaPa,isDriving,gForce,smoothedTotalEnergy,label_isHandling,label_isFreeFalling,label_hazardDetected,label_isImpactDetected
-5.488,-1.94,0.41,85.12,-0.2,0,1.128,41.507,1,0,0,0
-5.488,-1.94,0.41,85.12,-0.2,0,1.128,41.507,1,0,0,0
-5.488,-1.94,0.41,85.12,-0.2,0,1.128,41.507,1,0,0,0
-4.963,-1.327,1.154,83.11,0,0,1.318,41.507,1,0,0,0
-4.963,-1.327,1.154,83.11,0,0,1.318,41.507,1,0,0,0
-4.963,-1.327,1.154,83.11,0,0,1.318,41.507,1,0,0,0
-4.963,-1.327,1.154,83.11,0,0,1.318,41.507,1,0,0,0
-4.963,-1.327,1.154,83.11,0,0,1.318,47.157,1,0,0,0
-4.963,-1.327,1.154,83.11,0,0,1.318,47.157,1,0,0,0
-4.963,-1.327,1.154,83.11,0,0,1.318,47.157,1,0,0,0
-4.866,-1.337,0.61,80.91,0,0,1.349,47.157,1,0,0,0
-4.73,-1.261,-0.432,80.91,0,0,0.802,47.157,1,0,0,0
-4.73,-1.261,-0.432,80.91,0,0,0.802,47.157,1,0,0,0
-4.73,-1.261,-0.432,80.91,0,0,0.802,47.157,1,0,0,0
-4.682,-1.365,-1.41,79.21,0,0,1.155,47.157,1,0,0,0
-5.229,-1.102,-0.929,76.54,0,0,0.366,41.884,1,0,0,0
-5.229,-1.102,-0.929,76.54,0,0,0.366,41.884,1,0,0,0
-5.209,-0.885,0.199,74.44,0.17,0,0.843,38.135,0,0,0,0
-5.209,-0.885,0.199,74.44,0.17,0,0.843,38.135,0,0,0,0
-5.209,-0.885,0.199,74.44,0.17,0,0.843,38.135,0,0,0,0
-5.294,-0.612,-0.057,71.23,0.34,0,0.989,33.152,0,0,0,0
-5.294,-0.612,-0.057,71.23,0.34,0,0.989,33.152,0,0,0,0
-5.294,-0.612,-0.057,71.23,0.34,0,0.989,33.152,0,0,0,0
-5.285,0.084,-0.278,69.33,0,0,1.479,28.435,0,0,0,0
-5.285,0.084,-0.278,69.33,0,0,1.479,28.435,0,0,0,0
-4.921,0.37,-0.149,69.33,0,0,1.704,28.435,0,0,0,0
-4.921,0.37,-0.149,69.33,0,0,1.704,29.498,0,0,0,0
-4.921,0.37,-0.149,69.33,0,0,1.704,29.498,0,0,0,0
-4.347,0.135,-0.36,69.33,0,0,1.346,31.933,0,0,0,0
-4.347,0.135,-0.36,69.33,0,0,1.346,31.933,0,0,0,0
-4.347,0.135,-0.36,69.33,0,0,1.346,31.933,0,0,0,0
-4.347,0.135,-0.36,69.33,0,0,1.346,31.933,0,0,0,0
-4.347,0.135,-0.36,69.33,0,0,1.346,31.933,0,0,0,0
-4.347,0.135,-0.36,69.33,0,0,1.346,31.933,0,0,0,0
-3.832,-0.731,-1.007,67.6,0,0,2.458,31.933,0,0,0,0
-3.832,-0.731,-1.007,67.6,0,0,2.458,31.933,0,0,0,0
-3.832,-0.731,-1.007,64.75,-0.17,0,2.458,31.933,0,0,0,0
-3.832,-0.731,-1.007,64.75,-0.17,0,2.458,31.933,0,0,0,0
-3.832,-0.731,-1.007,64.75,-0.17,0,2.458,31.933,0,0,0,0
-3.009,-0.141,-0.023,62.23,0,0,0.772,31.933,0,0,0,0
-2.886,-0.667,0.186,59.72,0.2,0,2.605,31.933,0,0,0,0
-2.886,-0.667,0.186,59.72,0.2,0,2.605,31.933,0,0,0,0
-3.002,-2.713,1.046,56.72,-0.52,0,2.271,31.933,0,0,0,0
-3.002,-2.713,1.046,56.72,-0.52,0,2.271,31.933,0,0,0,0
-3.002,-2.713,1.046,56.72,-0.52,0,2.271,31.933,0,0,0,0
-2.573,-2.333,1.48,56.72,-0.52,0,2.544,54.646,1,0,0,0
-2.573,-2.333,1.48,56.72,-0.52,0,2.544,54.646,1,0,0,0
-2.573,-2.333,1.48,56.72,-0.52,0,2.544,54.646,1,0,0,0
-1.472,-2.891,2.765,53.95,-0.17,0,0.206,79.763,1,1,0,0
-1.472,-2.891,2.765,53.95,-0.17,0,0.206,79.763,1,1,0,0
-1.472,-2.891,2.765,53.95,-0.17,0,0.206,79.763,1,1,0,0
-1.472,-2.891,2.765,53.95,-0.17,0,0.206,79.763,1,1,0,0
-1.472,-2.891,2.765,53.95,-0.17,0,0.206,79.763,1,1,0,0
-1.472,-2.891,2.765,53.95,-0.17,0,0.206,79.763,1,1,0,0
-1.472,-2.891,2.765,53.95,-0.17,0,0.206,79.763,1,1,0,0
-1.472,-2.891,2.765,53.95,-0.17,0,0.206,79.763,1,1,0,0
-1.472,-2.891,2.765,53.95,-0.17,0,0.206,79.763,1,1,0,0
-1.472,-2.891,2.765,53.95,-0.17,0,0.206,79.763,1,1,0,0
-1.472,-2.891,2.765,53.95,-0.17,0,0.206,79.763,1,1,0,0
-1.472,-2.891,2.765,53.95,-0.17,0,0.206,79.763,1,1,0,0
-1.472,-2.891,2.765,53.95,-0.17,0,0.206,79.763,1,1,0,0
-1.472,-2.891,2.765,53.95,-0.17,0,0.206,79.763,1,1,0,0
-1.472,-2.891,2.765,53.95,-0.17,0,0.206,79.763,1,1,0,0
-1.472,-2.891,2.765,53.95,-0.17,0,0.206,79.763,1,1,0,0
-1.472,-2.891,2.765,53.95,-0.17,0,0.206,79.763,1,1,0,0
-1.472,-2.891,2.765,53.95,-0.17,0,0.206,79.763,1,1,0,0
-1.472,-2.891,2.765,53.95,-0.17,0,0.206,79.763,1,1,0,0
-1.472,-2.891,2.765,53.95,-0.17,0,0.206,79.763,1,1,0,0
-1.472,-2.891,2.765,53.95,-0.17,0,0.206,79.763,1,1,0,0
-1.472,-2.891,2.765,53.95,-0.17,0,0.206,79.763,1,1,0,0
-1.472,-2.891,2.765,53.95,-0.17,0,0.206,79.763,1,1,0,0
-1.472,-2.891,2.765,53.95,-0.17,0,0.206,79.763,1,1,0,0
-1.472,-2.891,2.765,53.95,-0.17,0,0.206,79.763,1,1,0,0
-1.472,-2.891,2.765,53.95,-0.17,0,0.206,79.763,1,1,0,0
-1.472,-2.891,2.765,53.95,-0.17,0,0.206,79.763,1,1,0,0
-1.472,-2.891,2.765,53.95,-0.17,0,0.206,79.763,1,1,0,0
-1.472,-2.891,2.765,53.95,-0.17,0,0.206,79.763,1,1,0,0
-1.472,-2.891,2.765,53.95,-0.17,0,0.206,79.763,1,1,0,0
-1.472,-2.891,2.765,53.95,-0.17,0,0.206,79.763,1,1,0,0
-1.472,-2.891,2.765,53.95,-0.17,0,0.206,79.763,1,1,0,0
-1.472,-2.891,2.765,53.95,-0.17,0,0.206,79.763,1,1,0,0
-1.472,-2.891,2.765,53.95,-0.17,0,0.206,79.763,1,1,0,0
-1.472,-2.891,2.765,53.95,-0.17,0,0.206,79.763,1,1,0,0
-1.472,-2.891,2.765,53.95,-0.17,0,0.206,79.763,1,1,0,0
-1.472,-2.891,2.765,53.95,-0.17,0,0.206,79.763,1,1,0,0
-1.472,-2.891,2.765,53.95,-0.17,0,0.206,79.763,1,1,0,0
-1.472,-2.891,2.765,53.95,-0.17,0,0.206,79.763,1,1,0,0
-1.472,-2.891,2.765,53.95,-0.17,0,0.206,79.763,1,1,0,0
-1.472,-2.891,2.765,53.95,-0.17,0,0.206,79.763,1,1,0,0
-1.472,-2.891,2.765,53.95,-0.17,0,0.206,79.763,1,1,0,0
-1.472,-2.891,2.765,53.95,-0.17,0,0.206,79.763,1,1,0,0
-1.472,-2.891,2.765,53.95,-0.17,0,0.206,79.763,1,1,0,0
-1.472,-2.891,2.765,53.95,-0.17,0,0.206,79.763,1,1,0,0
-1.472,-2.891,2.765,53.95,-0.17,0,0.206,79.763,1,1,0,0
-1.472,-2.891,2.765,53.95,-0.17,0,0.206,79.763,1,1,0,0
-1.472,-2.891,2.765,53.95,-0.17,0,0.206,79.763,1,1,0,0
-1.472,-2.891,2.765,53.95,-0.17,0,0.206,79.763,1,1,0,0
-1.472,-2.891,2.765,53.95,-0.17,0,0.206,79.763,1,1,0,0
-1.472,-2.891,2.765,53.95,-0.17,0,0.206,79.763,1,1,0,0
-1.472,-2.891,2.765,53.95,-0.17,0,0.206,79.763,1,1,0,0
-1.472,-2.891,2.765,53.95,-0.17,0,0.206,79.763,1,1,0,0
-1.472,-2.891,2.765,53.95,-0.17,0,0.206,79.763,1,1,0,0
-1.472,-2.891,2.765,53.95,-0.17,0,0.206,79.763,1,1,0,0
-1.472,-2.891,2.765,53.95,-0.17,0,0.206,79.763,1,1,0,0
-1.472,-2.891,2.765,53.95,-0.17,0,0.206,79.763,1,1,0,0
-1.472,-2.891,2.765,53.95,-0.17,0,0.206,79.763,1,1,0,0
-1.472,-2.891,2.765,53.95,-0.17,0,0.206,79.763,1,1,0,0
-1.472,-2.891,2.765,53.95,-0.17,0,0.206,79.763,1,1,0,0
-1.472,-2.891,2.765,53.95,-0.17,0,0.206,79.763,1,1,0,0
-1.472,-2.891,2.765,53.95,-0.17,0,0.206,79.763,1,1,0,0
-1.472,-2.891,2.765,53.95,-0.17,0,0.206,79.763,1,1,0,0
-1.472,-2.891,2.765,53.95,-0.17,0,0.206,79.763,1,1,0,0
-1.472,-2.891,2.765,53.95,-0.17,0,0.206,79.763,1,1,0,0
-1.472,-2.891,2.765,53.95,-0.17,0,0.206,79.763,1,1,0,0
-1.472,-2.891,2.765,53.95,-0.17,0,0.206,79.763,1,1,0,0
-1.472,-2.891,2.765,53.95,-0.17,0,0.206,79.763,1,1,0,0
-1.472,-2.891,2.765,53.95,-0.17,0,0.206,79.763,1,1,0,0
-1.472,-2.891,2.765,53.95,-0.17,0,0.206,79.763,1,1,0,0
-1.472,-2.891,2.765,53.95,-0.17,0,0.206,79.763,1,1,0,0
-1.472,-2.891,2.765,53.95,-0.17,0,0.206,79.763,1,1,0,0
-1.472,-2.891,2.765,53.95,-0.17,0,0.206,79.763,1,1,0,0
-1.472,-2.891,2.765,53.95,-0.17,0,0.206,79.763,1,1,0,0
-1.472,-2.891,2.765,53.95,-0.17,0,0.206,79.763,1,1,0,0
-1.472,-2.891,2.765,53.95,-0.17,0,0.206,79.763,1,1,0,0
-1.472,-2.891,2.765,53.95,-0.17,0,0.206,79.763,1,1,0,0
-1.472,-2.891,2.765,53.95,-0.17,0,0.206,79.763,1,1,0,0
-1.472,-2.891,2.765,53.95,-0.17,0,0.206,79.763,1,1,0,0
-1.472,-2.891,2.765,53.95,-0.17,0,0.206,79.763,1,1,0,0
-1.472,-2.891,2.765,53.95,-0.17,0,0.206,79.763,1,1,0,0
-1.472,-2.891,2.765,53.95,-0.17,0,0.206,79.763,1,1,0,0
-1.472,-2.891,2.765,53.95,-0.17,0,0.206,79.763,1,1,0,0
-1.472,-2.891,2.765,53.95,-0.17,0,0.206,79.763,1,1,0,0
-1.472,-2.891,2.765,53.95,-0.17,0,0.206,79.763,1,1,0,0
-1.472,-2.891,2.765,53.95,-0.17,0,0.206,79.763,1,1,0,0
-1.472,-2.891,2.765,53.95,-0.17,0,0.206,79.763,1,1,0,0
-1.472,-2.891,2.765,53.95,-0.17,0,0.206,79.763,1,1,0,0
-1.472,-2.891,2.765,53.95,-0.17,0,0.206,79.763,1,1,0,0
-1.472,-2.891,2.765,53.95,-0.17,0,0.206,79.763,1,1,0,0
-1.472,-2.891,2.765,53.95,-0.17,0,0.206,79.763,1,1,0,0
-1.472,-2.891,2.765,53.95,-0.17,0,0.206,79.763,1,1,0,0
-1.472,-2.891,2.765,53.95,-0.17,0,0.206,79.763,1,1,0,0
-1.472,-2.891,2.765,53.95,-0.17,0,0.206,79.763,1,1,0,0
-1.472,-2.891,2.765,53.95,-0.17,0,0.206,79.763,1,1,0,0
-1.472,-2.891,2.765,53.95,-0.17,0,0.206,79.763,1,1,0,0
-1.472,-2.891,2.765,53.95,-0.17,0,0.206,79.763,1,1,0,0
-1.472,-2.891,2.765,53.95,-0.17,0,0.206,79.763,1,1,0,0
-1.472,-2.891,2.765,53.95,-0.17,0,0.206,79.763,1,1,0,0
-1.472,-2.891,2.765,53.95,-0.17,0,0.206,79.763,1,1,0,0
-1.472,-2.891,2.765,53.95,-0.17,0,0.206,79.763,1,1,0,0
-1.472,-2.891,2.765,53.95,-0.17,0,0.206,79.763,1,1,0,0
-1.472,-2.891,2.765,53.95,-0.17,0,0.206,79.763,1,1,0,0
-1.472,-2.891,2.765,53.95,-0.17,0,0.206,79.763,1,1,0,0
-1.472,-2.891,2.765,53.95,-0.17,0,0.206,79.763,1,1,0,0
-1.472,-2.891,2.765,53.95,-0.17,0,0.206,79.763,1,1,0,0
-1.472,-2.891,2.765,53.95,-0.17,0,0.206,79.763,1,1,0,0
-1.472,-2.891,2.765,53.95,-0.17,0,0.206,79.763,1,1,0,0
-1.472,-2.891,2.765,53.95,-0.17,0,0.206,79.763,1,1,0,0
-1.472,-2.891,2.765,53.95,-0.17,0,0.206,79.763,1,1,0,0
-1.472,-2.891,2.765,53.95,-0.17,0,0.206,79.763,1,1,0,0
-1.472,-2.891,2.765,53.95,-0.17,0,0.206,79.763,1,1,0,0
-1.472,-2.891,2.765,53.95,-0.17,0,0.206,79.763,1,1,0,0
-1.472,-2.891,2.765,53.95,-0.17,0,0.206,79.763,1,1,0,0
-1.472,-2.891,2.765,53.95,-0.17,0,0.206,79.763,1,1,0,0
-1.472,-2.891,2.765,53.95,-0.17,0,0.206,79.763,1,1,0,0
-1.472,-2.891,2.765,53.95,-0.17,0,0.206,79.763,1,1,0,0
-1.472,-2.891,2.765,53.95,-0.17,0,0.206,79.763,1,1,0,0
-1.472,-2.891,2.765,53.95,-0.17,0,0.206,79.763,1,1,0,0
-1.472,-2.891,2.765,53.95,-0.17,0,0.206,79.763,1,1,0,0
-1.472,-2.891,2.765,53.95,-0.17,0,0.206,79.763,1,1,0,0
-1.472,-2.891,2.765,53.95,-0.17,0,0.206,79.763,1,1,0,0
-1.472,-2.891,2.765,53.95,-0.17,0,0.206,79.763,1,1,0,0
-1.472,-2.891,2.765,53.95,-0.17,0,0.206,79.763,1,1,0,0
-1.472,-2.891,2.765,53.95,-0.17,0,0.206,79.763,1,1,0,0
-1.472,-2.891,2.765,53.95,-0.17,0,0.206,79.763,1,1,0,0
-1.472,-2.891,2.765,53.95,-0.17,0,0.206,79.763,1,1,0,0
-1.472,-2.891,2.765,53.95,-0.17,0,0.206,79.763,1,1,0,0
-1.472,-2.891,2.765,53.95,-0.17,0,0.206,79.763,1,1,0,0
-1.472,-2.891,2.765,53.95,-0.17,0,0.206,79.763,1,1,0,0
-1.472,-2.891,2.765,53.95,-0.17,0,0.206,79.763,1,1,0,0
-1.472,-2.891,2.765,53.95,-0.17,0,0.206,79.763,1,1,0,0
-1.472,-2.891,2.765,53.95,-0.17,0,0.206,79.763,1,1,0,0
-1.472,-2.891,2.765,53.95,-0.17,0,0.206,79.763,1,1,0,0
-1.472,-2.891,2.765,53.95,-0.17,0,0.206,79.763,1,1,0,0
-1.472,-2.891,2.765,53.95,-0.17,0,0.206,79.763,1,1,0,0
-1.472,-2.891,2.765,53.95,-0.17,0,0.206,79.763,1,1,0,0
-1.472,-2.891,2.765,53.95,-0.17,0,0.206,79.763,1,1,0,0
-1.472,-2.891,2.765,53.95,-0.17,0,0.206,79.763,1,1,0,0
-1.472,-2.891,2.765,53.95,-0.17,0,0.206,79.763,1,1,0,0
-1.472,-2.891,2.765,53.95,-0.17,0,0.206,79.763,1,1,0,0
-1.472,-2.891,2.765,53.95,-0.17,0,0.206,79.763,1,1,0,0
-1.472,-2.891,2.765,53.95,-0.17,0,0.206,79.763,1,1,0,0
-1.472,-2.891,2.765,53.95,-0.17,0,0.206,79.763,1,1,0,0
-1.472,-2.891,2.765,53.95,-0.17,0,0.206,79.763,1,1,0,0
-1.472,-2.891,2.765,53.95,-0.17,0,0.206,79.763,1,1,0,0
-1.472,-2.891,2.765,53.95,-0.17,0,0.206,79.763,1,1,0,0
-1.472,-2.891,2.765,53.95,-0.17,0,0.206,79.763,1,1,0,0
-1.472,-2.891,2.765,53.95,-0.17,0,0.206,79.763,1,1,0,0
-1.472,-2.891,2.765,53.95,-0.17,0,0.206,79.763,1,1,0,0
-1.472,-2.891,2.765,53.95,-0.17,0,0.206,79.763,1,1,0,0
-1.472,-2.891,2.765,53.95,-0.17,0,0.206,79.763,1,1,0,0
-1.472,-2.891,2.765,53.95,-0.17,0,0.206,79.763,1,1,0,0
-1.472,-2.891,2.765,53.95,-0.17,0,0.206,79.763,1,1,0,0
-1.472,-2.891,2.765,53.95,-0.17,0,0.206,79.763,1,1,0,0
-1.705,-3.062,2.014,50.49,-0.17,0,2.508,79.763,1,0,0,0
-0.924,-3.104,3.071,45,0.03,0,0.932,87.135,1,0,0,0
-0.924,-3.104,3.071,45,0.03,0,0.932,87.135,1,0,0,0
-1.191,-3.275,4.332,38.18,-0.17,0,2.039,87.135,1,0,0,0
-1.191,-3.275,4.332,38.18,-0.17,0,2.039,109.404,1,0,0,0
-1.191,-3.275,4.332,38.18,-0.17,0,2.039,109.404,1,0,0,0
-1.015,-1.896,5.505,32.56,-0.17,0,1.975,109.404,1,0,0,0
-1.015,-1.896,5.505,32.56,-0.17,0,1.975,109.404,1,0,0,0
-1.015,-1.896,5.505,32.56,-0.17,0,1.975,109.404,1,0,0,0
-0.885,-2.634,4.448,28.74,0.4,0,1.365,119.018,1,0,0,0
-0.885,-2.634,4.448,28.74,0.4,0,1.365,119.018,1,0,0,0
-0.885,-2.634,4.448,28.74,0.4,0,1.365,119.018,1,0,0,0
-0.756,-2.281,4.426,28.74,0.4,0,0.93,119.018,1,0,0,0
-0.756,-2.281,4.426,28.74,0.4,0,0.93,119.018,1,0,0,0
-1.231,-2.141,4.348,28.74,0.4,0,0.884,119.018,1,0,0,0
-1.231,-2.141,4.348,24.61,0,0,0.884,133.076,1,0,0,0
-1.231,-2.141,4.348,24.61,0,0,0.884,133.076,1,0,0,0
-2.067,-2.567,4.004,21.84,0,0,1.113,133.076,1,0,0,0
-2.067,-2.567,4.004,21.84,0,0,1.113,133.608,1,0,0,0
-2.067,-2.567,4.004,21.84,0,0,1.113,133.608,1,0,0,0
-2.371,-2.891,3.653,20.54,-0.17,0,1.043,133.608,1,0,0,0
-2.371,-2.891,3.653,20.54,-0.17,0,1.043,133.608,1,0,0,0
-2.371,-2.891,3.653,20.54,-0.17,0,1.043,133.608,1,0,0,0
-2.65,-2.986,2.63,20.21,0,0,0.989,126.284,1,0,0,0
-2.65,-2.986,2.63,20.21,0,0,0.989,126.284,1,0,0,0
-2.65,-2.986,2.63,20.21,0,0,0.989,126.284,1,0,0,0
-2.675,-2.748,0.007,20.21,0.17,0,1.005,126.284,1,0,0,0
-2.675,-2.748,0.007,20.21,0.17,0,1.005,126.284,1,0,0,0
-2.675,-2.748,0.007,20.21,0.17,0,1.005,126.284,1,0,0,0
-2.675,-2.748,0.007,20.21,0.17,0,1.005,48.622,1,0,0,0
-2.675,-2.748,0.007,20.21,0.17,0,1.005,48.622,1,0,0,0
-2.749,-2.725,-0.008,20.21,0.54,0,1.037,48.622,1,0,0,0
-2.749,-2.725,-0.008,20.21,0.54,0,1.037,48.622,1,0,0,0
-2.749,-2.725,-0.008,20.21,0.54,0,1.037,48.622,1,0,0,0
-2.839,-2.66,-0.004,20.23,-0.38,0,1.035,32.978,0,0,0,0
-2.903,-2.61,-0.001,20.23,0,0,1.027,14.775,0,0,0,0
-2.903,-2.61,-0.001,20.23,0,0,1.027,14.775,0,0,0,0
-2.959,-2.572,-0.002,20.21,-0.34,0,1.033,14.775,0,0,0,0
-2.959,-2.572,-0.002,20.21,-0.34,0,1.033,14.775,0,0,0,0
-2.959,-2.572,-0.002,20.21,-0.34,0,1.033,14.775,0,0,0,0
-3.009,-2.542,0.002,20.21,0.17,0,1.026,14.775,0,0,0,0
-3.009,-2.542,0.002,20.21,0.17,0,1.026,14.775,0,0,0,0
-3.009,-2.542,0.002,20.21,0.17,0,1.026,8.461,0,0,0,0
-3.086,-2.488,-0.003,20.21,0.17,0,1.021,6.115,0,0,0,0
-3.086,-2.488,-0.003,20.21,0.17,0,1.021,6.115,0,0,0,0
-3.144,-2.454,-0.002,20.21,-0.17,0,1.023,6.115,0,0,0,0
-3.144,-2.454,-0.002,20.21,-0.17,0,1.023,4.851,0,0,0,0
-3.144,-2.454,-0.002,20.21,-0.17,0,1.023,4.851,0,0,0,0
-3.144,-2.454,-0.002,20.21,-0.17,0,1.023,4.851,0,0,0,0
-3.144,-2.454,-0.002,20.21,-0.17,0,1.023,4.851,0,0,0,0
-3.144,-2.454,-0.002,20.21,-0.17,0,1.023,4.851,0,0,0,0
-3.207,-2.407,-0.003,20.21,0,0,1.013,4.851,0,0,0,0
-3.207,-2.407,-0.003,20.21,0,0,1.013,4.851,0,0,0,0
-3.207,-2.407,-0.003,20.21,0,0,1.013,4.851,0,0,0,0
-3.295,-2.343,-0.001,20.21,0.36,0,1.026,3.976,0,0,0,0
-3.295,-2.343,-0.001,20.21,0.36,0,1.026,3.976,0,0,0,0
-3.295,-2.343,-0.001,20.21,0.36,0,1.026,3.976,0,0,0,0
-3.339,-2.308,-0.002,20.21,0.36,0,1.039,3.976,0,0,0,0
-3.339,-2.308,-0.002,20.21,0.36,0,1.039,3.976,0,0,0,0
-3.339,-2.308,-0.002,20.21,0.36,0,1.039,3.976,0,0,0,0
-3.391,-2.278,0,20.21,-0.53,0,1.033,2.677,0,0,0,0
-3.391,-2.278,0,20.21,-0.53,0,1.033,2.677,0,0,0,0
-3.441,-2.249,-0.001,20.21,0,0,1.041,2.677,0,0,0,0
-3.441,-2.249,-0.001,20.21,0,0,1.041,2.677,0,0,0,0
-3.441,-2.249,-0.001,20.21,0,0,1.041,2.677,0,0,0,0
-3.498,-2.208,-0.003,20.21,0,0,1.028,2.216,0,0,0,0
-3.498,-2.208,-0.003,20.21,0,0,1.028,2.216,0,0,0,0
-3.498,-2.208,-0.003,20.21,0,0,1.028,2.216,0,0,0,0
-3.543,-2.181,0,20.21,-0.17,0,1.027,2.216,0,0,0,0
-3.543,-2.181,0,20.21,-0.17,0,1.027,2.216,0,0,0,0
-3.543,-2.181,0,20.21,-0.17,0,1.027,2.216,0,0,0,0
-3.627,-2.127,-0.002,20.21,0,0,1.028,1.761,0,0,0,0
-3.627,-2.127,-0.002,20.21,0,0,1.028,1.964,0,0,0,0
-3.627,-2.127,-0.002,20.21,0,0,1.028,1.964,0,0,0,0
-3.627,-2.127,-0.002,20.21,0,0,1.028,1.964,0,0,0,0
-3.627,-2.127,-0.002,20.21,0,0,1.028,1.964,0,0,0,0
-3.627,-2.127,-0.002,20.21,0,0,1.028,1.964,0,0,0,0
-3.627,-2.127,-0.002,20.21,0,0,1.028,1.964,0,0,0,0
-3.627,-2.127,-0.002,20.21,0,0,1.028,1.964,0,0,0,0
-3.665,-2.1,0,20.21,-0.17,0,1.04,1.964,0,0,0,0
-3.665,-2.1,0,20.21,0,0,1.04,1.842,0,0,0,0
-3.665,-2.1,0,20.21,0,0,1.04,1.842,0,0,0,0
-3.785,-2.03,0,20.21,0.17,0,1.024,1.842,0,0,0,0
-3.785,-2.03,0,20.21,0.17,0,1.024,1.453,0,0,0,0
-3.785,-2.03,0,20.21,0.17,0,1.024,1.453,0,0,0,0
-3.815,-2.001,-0.003,20.21,-0.17,0,1.04,1.363,0,0,0,0
-3.815,-2.001,-0.003,20.21,-0.17,0,1.04,1.363,0,0,0,0
-3.815,-2.001,-0.003,20.21,-0.17,0,1.04,1.363,0,0,0,0
-3.846,-1.971,0,20.21,-0.17,0,1.027,1.363,0,0,0,0
-3.846,-1.971,0,20.21,-0.17,0,1.027,1.363,0,0,0,0
-3.889,-1.953,-0.001,20.21,-0.17,0,1.03,1.56,0,0,0,0
-3.889,-1.953,-0.001,20.21,0.17,0,1.03,1.56,0,0,0,0
-3.889,-1.953,-0.001,20.21,0.17,0,1.03,1.56,0,0,0,0
-3.889,-1.953,-0.001,20.21,0.17,0,1.03,1.56,0,0,0,0
-3.919,-1.932,-0.001,20.21,0.17,0,1.036,1.56,0,0,0,0
-3.919,-1.932,-0.001,20.21,0.17,0,1.036,1.439,0,0,0,0
-3.919,-1.932,-0.001,20.21,0.17,0,1.036,1.439,0,0,0,0
-3.919,-1.932,-0.001,20.21,0.17,0,1.036,1.439,0,0,0,0
-3.948,-1.914,-0.001,20.21,0.34,0,1.039,1.355,0,0,0,0
-3.948,-1.914,-0.001,20.21,0.34,0,1.039,1.355,0,0,0,0
-3.948,-1.914,-0.001,20.21,0.34,0,1.039,1.355,0,0,0,0
-3.984,-1.88,-0.002,20.21,0,0,1.037,1.355,0,0,0,0
-3.984,-1.88,-0.002,20.21,0,0,1.037,1.396,0,0,0,0
-3.984,-1.88,-0.002,20.21,0,0,1.037,1.396,0,0,0,0
-3.984,-1.88,-0.002,20.21,0,0,1.037,1.396,0,0,0,0
-4.009,-1.86,-0.001,20.21,0,0,1.032,1.26,0,0,0,0
-4.009,-1.86,-0.001,20.21,0,0,1.032,1.26,0,0,0,0
-4.009,-1.86,-0.001,20.21,0,0,1.032,1.26,0,0,0,0
-4.009,-1.86,-0.001,20.21,0,0,1.032,1.26,0,0,0,0
-4.039,-1.843,-0.001,20.21,0,0,1.046,1.135,0,0,0,0
-4.039,-1.843,-0.001,20.21,0,0,1.046,1.135,0,0,0,0
-4.039,-1.843,-0.001,20.21,0,0,1.046,1.135,0,0,0,0
-4.048,-1.84,0,20.21,0,0,1.028,1.135,0,0,0,0
-4.048,-1.84,0,20.21,0,0,1.028,0.954,0,0,0,0
-4.048,-1.84,0,20.21,0,0,1.028,0.954,0,0,0,0
-4.048,-1.84,0,20.21,0,0,1.028,0.954,0,0,0,0
-4.067,-1.822,-0.001,20.21,-0.57,0,1.031,0.954,0,0,0,0
-4.067,-1.822,-0.001,20.21,-0.57,0,1.031,0.954,0,0,0,0
-4.067,-1.822,-0.001,20.21,-0.57,0,1.031,0.954,0,0,0,0
-4.096,-1.803,-0.002,20.21,-0.57,0,1.037,0.954,0,0,0,0
-4.096,-1.803,-0.002,20.21,0.23,0,1.037,0.954,0,0,0,0
-4.096,-1.803,-0.002,20.21,0.23,0,1.037,0.954,0,0,0,0
-4.096,-1.803,-0.002,20.21,0.23,0,1.037,0.954,0,0,0,0
-4.123,-1.785,0.001,20.21,0.23,0,1.037,0.989,0,0,0,0
-4.123,-1.785,0.001,20.21,0.23,0,1.037,0.989,0,0,0,0
-4.123,-1.785,0.001,20.21,0.23,0,1.037,0.989,0,0,0,0
-4.123,-1.785,0.001,20.21,0.23,0,1.037,0.989,0,0,0,0
-4.141,-1.772,0,20.21,0,0,1.031,0.989,0,0,0,0
-4.141,-1.772,0,20.21,0,0,1.031,0.989,0,0,0,0
-4.141,-1.772,0,20.21,0,0,1.031,0.989,0,0,0,0
-4.141,-1.772,0,20.21,0,0,1.031,1.002,0,0,0,0
-4.175,-1.753,0.001,20.21,-0.17,0,1.042,1.002,0,0,0,0
-4.175,-1.753,0.001,20.21,-0.17,0,1.042,1.002,0,0,0,0
-4.175,-1.753,0.001,20.21,-0.17,0,1.042,1.002,0,0,0,0
-4.196,-1.74,0,20.21,0,0,1.034,1.002,0,0,0,0
-4.196,-1.74,0,20.21,0,0,1.034,1.002,0,0,0,0
-4.196,-1.74,0,20.21,0,0,1.034,1.002,0,0,0,0
-4.196,-1.74,0,20.21,0,0,1.034,0.98,0,0,0,0
-4.218,-1.722,-0.001,20.21,-0.17,0,1.025,0.98,0,0,0,0
-5.866,-2.112,0.003,37.21,-0.4,0,1.034,0.302,0,0,0,0
-5.866,-2.112,0.003,37.21,-0.4,0,1.034,0.302,0,0,0,0
-5.866,-2.112,0.003,37.21,-0.4,0,1.034,0.302,0,0,0,0
